,Name,Joule(surface),kWh(surface),allJoule(surface),allkWh(surface),time(ms),time(string)
4195,port3.c-flags-6.problem2.17.csv,220.3367836185816,6.120466211627266e-05,2149.1825,0.0005969951388888889,7526,"0 Hours, 0 Minutes, 7 Seconds, 526 Milliseconds"
4196,port3.c++-flags-3.problem2.5.csv,246.40516288384512,6.844587857884586e-05,2991.361,0.0008309336111111111,10702,"0 Hours, 0 Minutes, 10 Seconds, 702 Milliseconds"
4197,port3.yarv-5.problem2.2.csv,2739.239096985573,0.0007608997491626591,28625.353,0.007951486944444443,100773,"0 Hours, 1 Minutes, 40 Seconds, 773 Milliseconds"
4198,port3.javascript-3.problem2.16.csv,1533.3050557206584,0.0004259180710335162,15403.3455,0.004278707083333333,54019,"0 Hours, 0 Minutes, 54 Seconds, 19 Milliseconds"
4199,port3.c-flags-1.problem2.13.csv,224.0793526645766,6.224426462904906e-05,2436.143,0.0006767063888888889,8618,"0 Hours, 0 Minutes, 8 Seconds, 618 Milliseconds"
4200,port3.javascript-4.problem2.12.csv,1633.8638895781646,0.00045385108043837906,15285.0175,0.004245838194444444,53315,"0 Hours, 0 Minutes, 53 Seconds, 315 Milliseconds"
4201,port3.yarv-2.problem2.1.csv,3437.31489780223,0.0009548096938339528,37772.0285,0.010492230138888888,133411,"0 Hours, 2 Minutes, 13 Seconds, 411 Milliseconds"
4202,port3.c++-flags-4.problem2.6.csv,299.2678673835125,8.312996316208681e-05,3529.7725,0.0009804923611111112,12602,"0 Hours, 0 Minutes, 12 Seconds, 602 Milliseconds"
4203,port3.c-noflags-4.problem2.3.csv,374.24019168357034,0.00010395560880099176,3996.1445,0.001110040138888889,14164,"0 Hours, 0 Minutes, 14 Seconds, 164 Milliseconds"
4204,port3.c++-noflags-6.problem2.16.csv,873.7963640416052,0.00024272121223377924,5620.817,0.0015613380555555556,18488,"0 Hours, 0 Minutes, 18 Seconds, 488 Milliseconds"
4205,port3.yarv-3.problem2.25.csv,1936.0731865912767,0.0005377981073864657,19416.2585,0.005393405138888889,70974,"0 Hours, 1 Minutes, 10 Seconds, 974 Milliseconds"
4206,port3.c-noflags-7.problem2.10.csv,345.32226186131373,9.59228505170316e-05,3863.994,0.0010733316666666666,13725,"0 Hours, 0 Minutes, 13 Seconds, 725 Milliseconds"
4207,port3.c++-noflags-1.problem2.12.csv,1726.2264615384636,0.000479507350427351,17918.648,0.004977402222222222,63240,"0 Hours, 1 Minutes, 3 Seconds, 240 Milliseconds"
4208,port3.yarv-3.problem2.19.csv,1833.9784928315437,0.0005094384702309843,19284.451,0.005356791944444445,70802,"0 Hours, 1 Minutes, 10 Seconds, 802 Milliseconds"
